threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,brier,experiment,model
0.6299999999999997,0.9820457018498367,1.0,0.25842696629213485,0.4107142857142857,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6399999999999997,0.9812295973884657,1.0,0.2247191011235955,0.3669724770642202,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6499999999999997,0.9809575625680087,1.0,0.21348314606741572,0.35185185185185186,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6599999999999997,0.9804134929270947,1.0,0.19101123595505617,0.32075471698113206,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6699999999999997,0.9804134929270947,1.0,0.19101123595505617,0.32075471698113206,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6799999999999997,0.9801414581066377,1.0,0.1797752808988764,0.3047619047619048,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6899999999999997,0.9801414581066377,1.0,0.1797752808988764,0.3047619047619048,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.6999999999999996,0.9795973884657236,1.0,0.15730337078651685,0.27184466019417475,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7099999999999996,0.9793253536452666,1.0,0.14606741573033707,0.2549019607843137,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7199999999999996,0.9790533188248096,1.0,0.1348314606741573,0.2376237623762376,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7299999999999996,0.9785092491838956,1.0,0.11235955056179775,0.20202020202020202,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7399999999999997,0.9785092491838956,1.0,0.11235955056179775,0.20202020202020202,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7499999999999997,0.9779651795429815,1.0,0.0898876404494382,0.16494845360824742,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7599999999999997,0.9779651795429815,1.0,0.0898876404494382,0.16494845360824742,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7699999999999997,0.9776931447225244,1.0,0.07865168539325842,0.14583333333333334,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7799999999999997,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7899999999999996,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.7999999999999996,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8099999999999996,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8199999999999996,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8299999999999996,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8399999999999996,0.9774211099020674,1.0,0.06741573033707865,0.12631578947368421,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8499999999999996,0.9768770402611534,1.0,0.0449438202247191,0.08602150537634409,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8599999999999995,0.9766050054406964,1.0,0.033707865168539325,0.06521739130434782,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8699999999999996,0.9766050054406964,1.0,0.033707865168539325,0.06521739130434782,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8799999999999996,0.9763329706202394,1.0,0.02247191011235955,0.04395604395604396,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8899999999999996,0.9763329706202394,1.0,0.02247191011235955,0.04395604395604396,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.8999999999999996,0.9763329706202394,1.0,0.02247191011235955,0.04395604395604396,0.9892464361004,0.7486626033576076,0.011884304278172483,parking_only,logistic
0.1,0.9760609357997824,0.5031055900621118,0.9101123595505618,0.648,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.11,0.9779651795429815,0.5263157894736842,0.898876404494382,0.6639004149377593,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.12,0.9787812840043526,0.5369127516778524,0.898876404494382,0.6722689075630253,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.13,0.9793253536452666,0.5454545454545454,0.8764044943820225,0.6724137931034483,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
0.13999999999999999,0.9801414581066377,0.5588235294117647,0.8539325842696629,0.6755555555555556,0.9930491819711003,0.7896989492688841,0.010991677925424891,parking_only,random_forest
